flink_line,suite,test_class,test_name,display_name,outcome,label,sql_label,category,features,note,invocation_id,junit_id,report,case_index,native_plans,host_plans,native_components,junit_source,junit_status,revision,source_url
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testNonPartition,[1],passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,ce1b43f5-460c-4680-bbef-3c764314c6b8,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[test-template:testNonPartition()]/[test-template-invocation:#1],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,8,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testNonPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testNonPartitionWithMetadata,[1],passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,17acc7b2-5530-425a-a4ae-ed391c06fea0,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[test-template:testNonPartitionWithMetadata()]/[test-template-invocation:#1],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,2,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testNonPartitionWithMetadata', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testParseError,testParseError(),passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,246f1f61-ca63-4377-a0dc-71339ee73c51,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[method:testParseError()],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,17,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testParseError', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testPartialDynamicPartition,[1],passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,e26c1ab2-226b-4e08-acf8-21e240ca728f,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[test-template:testPartialDynamicPartition()]/[test-template-invocation:#1],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,0,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testPartialDynamicPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testPartitionWithHiddenFile,[1],passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,f4032eec-2b04-453b-9624-8107b94a9f7e,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[test-template:testPartitionWithHiddenFile()]/[test-template-invocation:#1],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,5,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testPartitionWithHiddenFile', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testProjectPushDown,[1],passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,b48ffa98-9f73-411c-9750-278609311a23,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[test-template:testProjectPushDown()]/[test-template-invocation:#1],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,10,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testProjectPushDown', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testReadAllMetadata,[1],passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,a71b378b-777b-4983-96b3-395fc7d236d5,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[test-template:testReadAllMetadata()]/[test-template-invocation:#1],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,4,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testReadAllMetadata', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testSelectDecimalWithPrecisionTenAndZeroFromFileSystem,[1],passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,94588bc9-6cf7-48c2-a28d-31197a3e07f9,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[test-template:testSelectDecimalWithPrecisionTenAndZeroFromFileSystem()]/[test-template-invocation:#1],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,3,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testSelectDecimalWithPrecisionTenAndZeroFromFileSystem', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonBatchFileSystemITCase,testSelectDecimalWithPrecisionThreeAndTwoFromFileSystem,[1],passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,323bd23f-94a5-4d09-928b-cc36263a1946,[engine:junit-jupiter]/[class:org.apache.flink.formats.json.JsonBatchFileSystemITCase]/[test-template:testSelectDecimalWithPrecisionThreeAndTwoFromFileSystem()]/[test-template-invocation:#1],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonBatchFileSystemITCase.xml,15,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonBatchFileSystemITCase', methodName = 'testSelectDecimalWithPrecisionThreeAndTwoFromFileSystem', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonBatchFileSystemITCase.java
1.18,formats,org.apache.flink.formats.json.JsonFileCompactionITCase,testNonPartition,testNonPartition,passed,should be accelerated,not accelerated,connector-boundary,source-or-constant-only,Translated plan contains only source/sink/constant boundaries; no interior computation to accelerate. Retained host connector boundary: filesystem/json sink (FileSystemTableSink); filesystem/json source (FileSystemTableSource). Native admission of SQL computation does not cover this source/sink path.,737ef635-0887-40d4-bd8e-ada5e10e5fbb,[engine:junit-vintage]/[runner:org.apache.flink.formats.json.JsonFileCompactionITCase]/[test:testNonPartition(org.apache.flink.formats.json.JsonFileCompactionITCase)],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonFileCompactionITCase.xml,2,0,2,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonFileCompactionITCase', methodName = 'testNonPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,org.apache.flink.formats.json.JsonFileCompactionITCase,testPartition,testPartition,passed,should be accelerated,not accelerated,connector-boundary,source-or-constant-only,Translated plan contains only source/sink/constant boundaries; no interior computation to accelerate. Retained host connector boundary: filesystem/json sink (FileSystemTableSink); filesystem/json source (FileSystemTableSource). Native admission of SQL computation does not cover this source/sink path.,49e6ef58-c134-4adb-82ea-d995aceb5e8c,[engine:junit-vintage]/[runner:org.apache.flink.formats.json.JsonFileCompactionITCase]/[test:testPartition(org.apache.flink.formats.json.JsonFileCompactionITCase)],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonFileCompactionITCase.xml,0,0,2,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonFileCompactionITCase', methodName = 'testPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,org.apache.flink.formats.json.JsonFileCompactionITCase,testSingleParallelism,testSingleParallelism,passed,should be accelerated,not accelerated,connector-boundary,source-or-constant-only,Translated plan contains only source/sink/constant boundaries; no interior computation to accelerate. Retained host connector boundary: filesystem/json sink (FileSystemTableSink); filesystem/json source (FileSystemTableSource). Native admission of SQL computation does not cover this source/sink path.,e402358e-2774-4644-9fd8-a573fd2f0747,[engine:junit-vintage]/[runner:org.apache.flink.formats.json.JsonFileCompactionITCase]/[test:testSingleParallelism(org.apache.flink.formats.json.JsonFileCompactionITCase)],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonFileCompactionITCase.xml,1,0,2,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonFileCompactionITCase', methodName = 'testSingleParallelism', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testMetastorePolicy,testMetastorePolicy,passed,not accelerated,not accelerated,validation-or-host-error,source-or-constant-only,Every execution translation failed as expected by this passing fixture: org.apache.flink.table.api.ValidationException: Can not configure a 'metastore' partition commit policy for a file system table. You can only configure 'metastore' partition commit policy for a hive table.,e140a240-8fb4-49dd-986d-f62b3bad812e,[engine:junit-vintage]/[runner:org.apache.flink.formats.json.JsonFsStreamSinkITCase]/[test:testMetastorePolicy(org.apache.flink.formats.json.JsonFsStreamSinkITCase)],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonFsStreamSinkITCase.xml,2,0,1,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonFsStreamSinkITCase', methodName = 'testMetastorePolicy', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
1.18,formats,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testNonPart,testNonPart,passed,should be accelerated,not accelerated,connector-boundary,source-or-constant-only,Translated plan contains only source/sink/constant boundaries; no interior computation to accelerate. Retained host connector boundary: filesystem/json sink (FileSystemTableSink); filesystem/json source (FileSystemTableSource). Native admission of SQL computation does not cover this source/sink path.,99912e8b-85c7-4719-afc5-c77c2f8f6272,[engine:junit-vintage]/[runner:org.apache.flink.formats.json.JsonFsStreamSinkITCase]/[test:testNonPart(org.apache.flink.formats.json.JsonFsStreamSinkITCase)],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonFsStreamSinkITCase.xml,3,0,2,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonFsStreamSinkITCase', methodName = 'testNonPart', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
1.18,formats,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPart,testPart,passed,should be accelerated,not accelerated,connector-boundary,source-or-constant-only,Translated plan contains only source/sink/constant boundaries; no interior computation to accelerate. Retained host connector boundary: filesystem/json sink (FileSystemTableSink); filesystem/json source (FileSystemTableSource). Native admission of SQL computation does not cover this source/sink path.,64f478d8-e2d1-4269-aa96-5f31a26bf7e0,[engine:junit-vintage]/[runner:org.apache.flink.formats.json.JsonFsStreamSinkITCase]/[test:testPart(org.apache.flink.formats.json.JsonFsStreamSinkITCase)],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonFsStreamSinkITCase.xml,1,0,2,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonFsStreamSinkITCase', methodName = 'testPart', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
1.18,formats,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPartitionWithBasicDate,testPartitionWithBasicDate,passed,should be accelerated,not accelerated,connector-boundary,source-or-constant-only,Translated plan contains only source/sink/constant boundaries; no interior computation to accelerate. Retained host connector boundary: filesystem/json sink (FileSystemTableSink); filesystem/json source (FileSystemTableSource). Native admission of SQL computation does not cover this source/sink path.,13cc53cc-b36c-452e-b43b-fed0a9db9b00,[engine:junit-vintage]/[runner:org.apache.flink.formats.json.JsonFsStreamSinkITCase]/[test:testPartitionWithBasicDate(org.apache.flink.formats.json.JsonFsStreamSinkITCase)],flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.JsonFsStreamSinkITCase.xml,0,0,2,,"Optional[MethodSource [className = 'org.apache.flink.formats.json.JsonFsStreamSinkITCase', methodName = 'testPartitionWithBasicDate', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
1.18,formats,org.apache.flink.formats.json.debezium.DebeziumJsonFileSystemITCase,"testNonPartition(Path,Path)","testNonPartition(Path, Path)",passed,should be accelerated,accelerated,connector-boundary,scalar-expression,1 execution plan(s) admitted native substitution (scalar-expression); upstream assertions passed. 1 additional source/constant-only plan(s). Retained host connector boundary: filesystem/debezium-json sink (FileSystemTableSink); filesystem/debezium-json source (FileSystemTableSource). Native admission of SQL computation does not cover this source/sink path.,1da1558f-2ec8-4186-b9bb-2e4d2a7f3cea,"[engine:junit-jupiter]/[class:org.apache.flink.formats.json.debezium.DebeziumJsonFileSystemITCase]/[method:testNonPartition(java.nio.file.Path, java.nio.file.Path)]",flink-json/target/surefire-reports/TEST-org.apache.flink.formats.json.debezium.DebeziumJsonFileSystemITCase.xml,1,1,1,Calc,"Optional[MethodSource [className = 'org.apache.flink.formats.json.debezium.DebeziumJsonFileSystemITCase', methodName = 'testNonPartition', methodParameterTypes = 'java.nio.file.Path, java.nio.file.Path']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/debezium/DebeziumJsonFileSystemITCase.java
